
Parameters:
DATA_PATH=./data/
DATASET=ogbn-proteins
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=64
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gcn
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=False
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with DGL built-in convolution modules
Creating GCN model...
Using standard DGL GCN model
Model parameters: 229,232 total, 229,232 trainable
Graph statistics: 132534 nodes, 79122504 edges
Average degree: 597.00
Feature dimension: 8, Hidden dimension: 256
MaxK value: 64, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 1.2886 | Train Accuracy 0.3768 | Val Accuracy 0.3680 | Test Accuracy 0.4123 | Best val. Accuracy 0.3680 | Best test Accuracy 0.4123
Epoch 0135/1000| Loss 0.2800 | Train Accuracy 0.8223 | Val Accuracy 0.7931 | Test Accuracy 0.7228 | Best val. Accuracy 0.7935 | Best test Accuracy 0.7272
Epoch 0136/1000| Loss 0.2786 | Train Accuracy 0.8211 | Val Accuracy 0.7935 | Test Accuracy 0.7190 | Best val. Accuracy 0.7935 | Best test Accuracy 0.7190
Epoch 0137/1000| Loss 0.2831 | Train Accuracy 0.8219 | Val Accuracy 0.7920 | Test Accuracy 0.7185 | Best val. Accuracy 0.7935 | Best test Accuracy 0.7190
Epoch 0138/1000| Loss 0.2786 | Train Accuracy 0.8238 | Val Accuracy 0.7912 | Test Accuracy 0.7128 | Best val. Accuracy 0.7935 | Best test Accuracy 0.7190
Epoch 0139/1000| Loss 0.2770 | Train Accuracy 0.8244 | Val Accuracy 0.7902 | Test Accuracy 0.7121 | Best val. Accuracy 0.7935 | Best test Accuracy 0.7190
Epoch 0140: Avg Forward 42.083ms, Avg Backward 32.472ms, Total per epoch 74.555ms
Epoch 0140/1000| Loss 0.2793 | Train Accuracy 0.8221 | Val Accuracy 0.7937 | Test Accuracy 0.7325 | Best val. Accuracy 0.7937 | Best test Accuracy 0.7325
Epoch 0141/1000| Loss 0.2801 | Train Accuracy 0.8260 | Val Accuracy 0.7968 | Test Accuracy 0.7288 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0142/1000| Loss 0.2768 | Train Accuracy 0.8268 | Val Accuracy 0.7943 | Test Accuracy 0.7264 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0143/1000| Loss 0.2757 | Train Accuracy 0.8271 | Val Accuracy 0.7929 | Test Accuracy 0.7257 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0144/1000| Loss 0.2770 | Train Accuracy 0.8280 | Val Accuracy 0.7933 | Test Accuracy 0.7241 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0145/1000| Loss 0.2773 | Train Accuracy 0.8277 | Val Accuracy 0.7936 | Test Accuracy 0.7287 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0146/1000| Loss 0.2769 | Train Accuracy 0.8264 | Val Accuracy 0.7939 | Test Accuracy 0.7369 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0147/1000| Loss 0.2771 | Train Accuracy 0.8252 | Val Accuracy 0.7939 | Test Accuracy 0.7331 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0148/1000| Loss 0.2817 | Train Accuracy 0.8162 | Val Accuracy 0.7855 | Test Accuracy 0.7247 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0149/1000| Loss 0.2970 | Train Accuracy 0.8271 | Val Accuracy 0.7874 | Test Accuracy 0.7190 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0150/1000| Loss 0.2789 | Train Accuracy 0.8260 | Val Accuracy 0.7861 | Test Accuracy 0.7162 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0151/1000| Loss 0.2810 | Train Accuracy 0.8183 | Val Accuracy 0.7773 | Test Accuracy 0.6973 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0152/1000| Loss 0.2883 | Train Accuracy 0.8237 | Val Accuracy 0.7824 | Test Accuracy 0.7105 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0153/1000| Loss 0.2826 | Train Accuracy 0.8192 | Val Accuracy 0.7833 | Test Accuracy 0.7200 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0154/1000| Loss 0.2960 | Train Accuracy 0.8225 | Val Accuracy 0.7796 | Test Accuracy 0.7041 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0155/1000| Loss 0.2794 | Train Accuracy 0.8183 | Val Accuracy 0.7740 | Test Accuracy 0.6926 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0156/1000| Loss 0.2842 | Train Accuracy 0.8204 | Val Accuracy 0.7830 | Test Accuracy 0.7156 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0157/1000| Loss 0.2824 | Train Accuracy 0.8242 | Val Accuracy 0.7867 | Test Accuracy 0.7143 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0158/1000| Loss 0.2779 | Train Accuracy 0.8222 | Val Accuracy 0.7887 | Test Accuracy 0.7051 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0159/1000| Loss 0.2799 | Train Accuracy 0.8232 | Val Accuracy 0.7891 | Test Accuracy 0.7001 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0160: Avg Forward 42.078ms, Avg Backward 32.471ms, Total per epoch 74.550ms
Epoch 0160/1000| Loss 0.2789 | Train Accuracy 0.8256 | Val Accuracy 0.7891 | Test Accuracy 0.6996 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0161/1000| Loss 0.2764 | Train Accuracy 0.8252 | Val Accuracy 0.7882 | Test Accuracy 0.6900 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0162/1000| Loss 0.2780 | Train Accuracy 0.8288 | Val Accuracy 0.7885 | Test Accuracy 0.6772 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0163/1000| Loss 0.2756 | Train Accuracy 0.8295 | Val Accuracy 0.7912 | Test Accuracy 0.6816 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0164/1000| Loss 0.2746 | Train Accuracy 0.8283 | Val Accuracy 0.7943 | Test Accuracy 0.6971 | Best val. Accuracy 0.7968 | Best test Accuracy 0.7288
Epoch 0165/1000| Loss 0.2755 | Train Accuracy 0.8290 | Val Accuracy 0.7980 | Test Accuracy 0.7089 | Best val. Accuracy 0.7980 | Best test Accuracy 0.7089
Epoch 0166/1000| Loss 0.2736 | Train Accuracy 0.8295 | Val Accuracy 0.7956 | Test Accuracy 0.7006 | Best val. Accuracy 0.7980 | Best test Accuracy 0.7089
Epoch 0167/1000| Loss 0.2746 | Train Accuracy 0.8315 | Val Accuracy 0.7939 | Test Accuracy 0.6932 | Best val. Accuracy 0.7980 | Best test Accuracy 0.7089
Epoch 0168/1000| Loss 0.2724 | Train Accuracy 0.8328 | Val Accuracy 0.7954 | Test Accuracy 0.6950 | Best val. Accuracy 0.7980 | Best test Accuracy 0.7089
Epoch 0169/1000| Loss 0.2727 | Train Accuracy 0.8339 | Val Accuracy 0.7978 | Test Accuracy 0.6990 | Best val. Accuracy 0.7980 | Best test Accuracy 0.7089
Epoch 0170/1000| Loss 0.2722 | Train Accuracy 0.8345 | Val Accuracy 0.8000 | Test Accuracy 0.7122 | Best val. Accuracy 0.8000 | Best test Accuracy 0.7122
Epoch 0171/1000| Loss 0.2705 | Train Accuracy 0.8342 | Val Accuracy 0.8027 | Test Accuracy 0.7234 | Best val. Accuracy 0.8027 | Best test Accuracy 0.7234
Epoch 0172/1000| Loss 0.2728 | Train Accuracy 0.8335 | Val Accuracy 0.8010 | Test Accuracy 0.7140 | Best val. Accuracy 0.8027 | Best test Accuracy 0.7234
Epoch 0173/1000| Loss 0.2760 | Train Accuracy 0.8355 | Val Accuracy 0.7952 | Test Accuracy 0.6933 | Best val. Accuracy 0.8027 | Best test Accuracy 0.7234
Epoch 0174/1000| Loss 0.2708 | Train Accuracy 0.8351 | Val Accuracy 0.7973 | Test Accuracy 0.7081 | Best val. Accuracy 0.8027 | Best test Accuracy 0.7234
Epoch 0175/1000| Loss 0.2717 | Train Accuracy 0.8346 | Val Accuracy 0.8022 | Test Accuracy 0.7285 | Best val. Accuracy 0.8027 | Best test Accuracy 0.7234
Epoch 0176/1000| Loss 0.2697 | Train Accuracy 0.8336 | Val Accuracy 0.8037 | Test Accuracy 0.7397 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0177/1000| Loss 0.2714 | Train Accuracy 0.8366 | Val Accuracy 0.8018 | Test Accuracy 0.7303 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0178/1000| Loss 0.2712 | Train Accuracy 0.8348 | Val Accuracy 0.7919 | Test Accuracy 0.7050 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0179/1000| Loss 0.2727 | Train Accuracy 0.8368 | Val Accuracy 0.7982 | Test Accuracy 0.7127 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0180: Avg Forward 42.068ms, Avg Backward 32.472ms, Total per epoch 74.539ms
Epoch 0180/1000| Loss 0.2713 | Train Accuracy 0.8388 | Val Accuracy 0.8009 | Test Accuracy 0.7280 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0181/1000| Loss 0.2676 | Train Accuracy 0.8383 | Val Accuracy 0.8008 | Test Accuracy 0.7362 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0182/1000| Loss 0.2703 | Train Accuracy 0.8332 | Val Accuracy 0.8018 | Test Accuracy 0.7376 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0183/1000| Loss 0.2744 | Train Accuracy 0.8332 | Val Accuracy 0.7925 | Test Accuracy 0.7208 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0184/1000| Loss 0.2779 | Train Accuracy 0.8387 | Val Accuracy 0.7944 | Test Accuracy 0.7218 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0185/1000| Loss 0.2678 | Train Accuracy 0.8381 | Val Accuracy 0.8005 | Test Accuracy 0.7302 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0186/1000| Loss 0.2763 | Train Accuracy 0.8344 | Val Accuracy 0.7969 | Test Accuracy 0.7260 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0187/1000| Loss 0.2794 | Train Accuracy 0.8373 | Val Accuracy 0.7919 | Test Accuracy 0.7048 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0188/1000| Loss 0.2712 | Train Accuracy 0.8370 | Val Accuracy 0.7921 | Test Accuracy 0.7085 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0189/1000| Loss 0.2799 | Train Accuracy 0.8365 | Val Accuracy 0.7851 | Test Accuracy 0.6943 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0190/1000| Loss 0.2703 | Train Accuracy 0.8361 | Val Accuracy 0.7941 | Test Accuracy 0.7268 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0191/1000| Loss 0.2715 | Train Accuracy 0.8366 | Val Accuracy 0.8011 | Test Accuracy 0.7477 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0192/1000| Loss 0.2697 | Train Accuracy 0.8389 | Val Accuracy 0.8026 | Test Accuracy 0.7388 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0193/1000| Loss 0.2687 | Train Accuracy 0.8406 | Val Accuracy 0.7947 | Test Accuracy 0.7091 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0194/1000| Loss 0.2670 | Train Accuracy 0.8400 | Val Accuracy 0.7902 | Test Accuracy 0.6942 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0195/1000| Loss 0.2693 | Train Accuracy 0.8373 | Val Accuracy 0.8021 | Test Accuracy 0.7281 | Best val. Accuracy 0.8037 | Best test Accuracy 0.7397
Epoch 0196/1000| Loss 0.2683 | Train Accuracy 0.8400 | Val Accuracy 0.8071 | Test Accuracy 0.7412 | Best val. Accuracy 0.8071 | Best test Accuracy 0.7412
Epoch 0197/1000| Loss 0.2667 | Train Accuracy 0.8403 | Val Accuracy 0.8047 | Test Accuracy 0.7363 | Best val. Accuracy 0.8071 | Best test Accuracy 0.7412
Epoch 0198/1000| Loss 0.2665 | Train Accuracy 0.8421 | Val Accuracy 0.8051 | Test Accuracy 0.7167 | Best val. Accuracy 0.8071 | Best test Accuracy 0.7412
Epoch 0199/1000| Loss 0.2658 | Train Accuracy 0.8417 | Val Accuracy 0.8000 | Test Accuracy 0.6989 | Best val. Accuracy 0.8071 | Best test Accuracy 0.7412
Epoch 0200: Avg Forward 42.059ms, Avg Backward 32.470ms, Total per epoch 74.529ms
Epoch 0200/1000| Loss 0.2664 | Train Accuracy 0.8414 | Val Accuracy 0.8035 | Test Accuracy 0.7150 | Best val. Accuracy 0.8071 | Best test Accuracy 0.7412
Epoch 0201/1000| Loss 0.2660 | Train Accuracy 0.8431 | Val Accuracy 0.8106 | Test Accuracy 0.7370 | Best val. Accuracy 0.8106 | Best test Accuracy 0.7370
Epoch 0202/1000| Loss 0.2642 | Train Accuracy 0.8417 | Val Accuracy 0.8110 | Test Accuracy 0.7432 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0203/1000| Loss 0.2654 | Train Accuracy 0.8441 | Val Accuracy 0.8076 | Test Accuracy 0.7258 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0204/1000| Loss 0.2638 | Train Accuracy 0.8433 | Val Accuracy 0.8005 | Test Accuracy 0.7056 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0205/1000| Loss 0.2644 | Train Accuracy 0.8435 | Val Accuracy 0.8053 | Test Accuracy 0.7102 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0206/1000| Loss 0.2636 | Train Accuracy 0.8439 | Val Accuracy 0.8080 | Test Accuracy 0.7189 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0207/1000| Loss 0.2637 | Train Accuracy 0.8454 | Val Accuracy 0.8077 | Test Accuracy 0.7214 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0208/1000| Loss 0.2632 | Train Accuracy 0.8458 | Val Accuracy 0.8072 | Test Accuracy 0.7182 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0209/1000| Loss 0.2622 | Train Accuracy 0.8460 | Val Accuracy 0.8087 | Test Accuracy 0.7151 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0210/1000| Loss 0.2632 | Train Accuracy 0.8433 | Val Accuracy 0.8048 | Test Accuracy 0.7081 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0211/1000| Loss 0.2662 | Train Accuracy 0.8410 | Val Accuracy 0.8108 | Test Accuracy 0.7231 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0212/1000| Loss 0.2713 | Train Accuracy 0.8335 | Val Accuracy 0.7970 | Test Accuracy 0.7100 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0213/1000| Loss 0.2807 | Train Accuracy 0.8399 | Val Accuracy 0.7972 | Test Accuracy 0.7055 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0214/1000| Loss 0.2695 | Train Accuracy 0.8381 | Val Accuracy 0.7937 | Test Accuracy 0.7000 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0215/1000| Loss 0.2711 | Train Accuracy 0.8406 | Val Accuracy 0.7984 | Test Accuracy 0.6990 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0216/1000| Loss 0.2681 | Train Accuracy 0.8428 | Val Accuracy 0.8075 | Test Accuracy 0.7112 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0217/1000| Loss 0.2664 | Train Accuracy 0.8416 | Val Accuracy 0.8097 | Test Accuracy 0.7092 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0218/1000| Loss 0.2668 | Train Accuracy 0.8422 | Val Accuracy 0.8065 | Test Accuracy 0.6863 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0219/1000| Loss 0.2665 | Train Accuracy 0.8430 | Val Accuracy 0.8020 | Test Accuracy 0.6825 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0220: Avg Forward 42.049ms, Avg Backward 32.467ms, Total per epoch 74.516ms
Epoch 0220/1000| Loss 0.2656 | Train Accuracy 0.8438 | Val Accuracy 0.8007 | Test Accuracy 0.6751 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0221/1000| Loss 0.2642 | Train Accuracy 0.8442 | Val Accuracy 0.8085 | Test Accuracy 0.6965 | Best val. Accuracy 0.8110 | Best test Accuracy 0.7432
Epoch 0222/1000| Loss 0.2637 | Train Accuracy 0.8435 | Val Accuracy 0.8127 | Test Accuracy 0.7159 | Best val. Accuracy 0.8127 | Best test Accuracy 0.7159
Epoch 0223/1000| Loss 0.2645 | Train Accuracy 0.8450 | Val Accuracy 0.8092 | Test Accuracy 0.6951 | Best val. Accuracy 0.8127 | Best test Accuracy 0.7159
Epoch 0224/1000| Loss 0.2626 | Train Accuracy 0.8457 | Val Accuracy 0.8049 | Test Accuracy 0.6799 | Best val. Accuracy 0.8127 | Best test Accuracy 0.7159
Epoch 0225/1000| Loss 0.2630 | Train Accuracy 0.8460 | Val Accuracy 0.8063 | Test Accuracy 0.6870 | Best val. Accuracy 0.8127 | Best test Accuracy 0.7159
Epoch 0226/1000| Loss 0.2641 | Train Accuracy 0.8454 | Val Accuracy 0.8051 | Test Accuracy 0.6943 | Best val. Accuracy 0.8127 | Best test Accuracy 0.7159
Epoch 0227/1000| Loss 0.2647 | Train Accuracy 0.8467 | Val Accuracy 0.8109 | Test Accuracy 0.7154 | Best val. Accuracy 0.8127 | Best test Accuracy 0.7159
Epoch 0228/1000| Loss 0.2615 | Train Accuracy 0.8458 | Val Accuracy 0.8130 | Test Accuracy 0.7316 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0229/1000| Loss 0.2623 | Train Accuracy 0.8455 | Val Accuracy 0.8037 | Test Accuracy 0.7018 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0230/1000| Loss 0.2715 | Train Accuracy 0.8309 | Val Accuracy 0.8013 | Test Accuracy 0.7155 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0231/1000| Loss 0.2713 | Train Accuracy 0.8463 | Val Accuracy 0.8054 | Test Accuracy 0.7009 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0232/1000| Loss 0.2681 | Train Accuracy 0.8365 | Val Accuracy 0.7861 | Test Accuracy 0.6568 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0233/1000| Loss 0.2826 | Train Accuracy 0.8428 | Val Accuracy 0.7990 | Test Accuracy 0.6991 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0234/1000| Loss 0.2681 | Train Accuracy 0.8364 | Val Accuracy 0.8010 | Test Accuracy 0.7247 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0235/1000| Loss 0.2831 | Train Accuracy 0.8345 | Val Accuracy 0.8011 | Test Accuracy 0.7444 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0236/1000| Loss 0.2700 | Train Accuracy 0.8355 | Val Accuracy 0.7966 | Test Accuracy 0.7220 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0237/1000| Loss 0.2749 | Train Accuracy 0.8397 | Val Accuracy 0.7936 | Test Accuracy 0.6881 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0238/1000| Loss 0.2689 | Train Accuracy 0.8380 | Val Accuracy 0.7901 | Test Accuracy 0.6666 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0239/1000| Loss 0.2729 | Train Accuracy 0.8407 | Val Accuracy 0.7980 | Test Accuracy 0.6742 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0240: Avg Forward 42.042ms, Avg Backward 32.466ms, Total per epoch 74.508ms
Epoch 0240/1000| Loss 0.2679 | Train Accuracy 0.8424 | Val Accuracy 0.8053 | Test Accuracy 0.7040 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0241/1000| Loss 0.2659 | Train Accuracy 0.8392 | Val Accuracy 0.8058 | Test Accuracy 0.7183 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0242/1000| Loss 0.2685 | Train Accuracy 0.8419 | Val Accuracy 0.8073 | Test Accuracy 0.7165 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0243/1000| Loss 0.2675 | Train Accuracy 0.8457 | Val Accuracy 0.8090 | Test Accuracy 0.6898 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0244/1000| Loss 0.2669 | Train Accuracy 0.8454 | Val Accuracy 0.8048 | Test Accuracy 0.6562 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0245/1000| Loss 0.2649 | Train Accuracy 0.8405 | Val Accuracy 0.7926 | Test Accuracy 0.6351 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0246/1000| Loss 0.2684 | Train Accuracy 0.8441 | Val Accuracy 0.8025 | Test Accuracy 0.6816 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0247/1000| Loss 0.2643 | Train Accuracy 0.8445 | Val Accuracy 0.8118 | Test Accuracy 0.7296 | Best val. Accuracy 0.8130 | Best test Accuracy 0.7316
Epoch 0248/1000| Loss 0.2644 | Train Accuracy 0.8461 | Val Accuracy 0.8137 | Test Accuracy 0.7309 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0249/1000| Loss 0.2635 | Train Accuracy 0.8467 | Val Accuracy 0.8127 | Test Accuracy 0.7171 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0250/1000| Loss 0.2637 | Train Accuracy 0.8463 | Val Accuracy 0.8115 | Test Accuracy 0.6934 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0251/1000| Loss 0.2619 | Train Accuracy 0.8472 | Val Accuracy 0.8082 | Test Accuracy 0.6839 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0252/1000| Loss 0.2615 | Train Accuracy 0.8455 | Val Accuracy 0.8044 | Test Accuracy 0.6898 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0253/1000| Loss 0.2632 | Train Accuracy 0.8469 | Val Accuracy 0.8063 | Test Accuracy 0.7057 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0254/1000| Loss 0.2630 | Train Accuracy 0.8474 | Val Accuracy 0.8093 | Test Accuracy 0.7169 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0255/1000| Loss 0.2616 | Train Accuracy 0.8490 | Val Accuracy 0.8130 | Test Accuracy 0.7099 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0256/1000| Loss 0.2609 | Train Accuracy 0.8486 | Val Accuracy 0.8128 | Test Accuracy 0.6983 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0257/1000| Loss 0.2614 | Train Accuracy 0.8483 | Val Accuracy 0.8133 | Test Accuracy 0.6877 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0258/1000| Loss 0.2606 | Train Accuracy 0.8509 | Val Accuracy 0.8123 | Test Accuracy 0.6748 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0259/1000| Loss 0.2592 | Train Accuracy 0.8510 | Val Accuracy 0.8094 | Test Accuracy 0.6613 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0260: Avg Forward 42.034ms, Avg Backward 32.466ms, Total per epoch 74.500ms
Epoch 0260/1000| Loss 0.2590 | Train Accuracy 0.8502 | Val Accuracy 0.8079 | Test Accuracy 0.6555 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0261/1000| Loss 0.2606 | Train Accuracy 0.8512 | Val Accuracy 0.8125 | Test Accuracy 0.6803 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0262/1000| Loss 0.2583 | Train Accuracy 0.8498 | Val Accuracy 0.8136 | Test Accuracy 0.6973 | Best val. Accuracy 0.8137 | Best test Accuracy 0.7309
Epoch 0263/1000| Loss 0.2593 | Train Accuracy 0.8516 | Val Accuracy 0.8149 | Test Accuracy 0.6845 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0264/1000| Loss 0.2611 | Train Accuracy 0.8466 | Val Accuracy 0.8078 | Test Accuracy 0.6608 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0265/1000| Loss 0.2724 | Train Accuracy 0.8497 | Val Accuracy 0.8005 | Test Accuracy 0.6376 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0266/1000| Loss 0.2645 | Train Accuracy 0.8489 | Val Accuracy 0.7957 | Test Accuracy 0.6339 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0267/1000| Loss 0.2613 | Train Accuracy 0.8499 | Val Accuracy 0.8045 | Test Accuracy 0.6720 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0268/1000| Loss 0.2617 | Train Accuracy 0.8502 | Val Accuracy 0.8127 | Test Accuracy 0.7042 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0269/1000| Loss 0.2607 | Train Accuracy 0.8498 | Val Accuracy 0.8128 | Test Accuracy 0.7030 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0270/1000| Loss 0.2621 | Train Accuracy 0.8505 | Val Accuracy 0.8074 | Test Accuracy 0.6873 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0271/1000| Loss 0.2617 | Train Accuracy 0.8504 | Val Accuracy 0.8074 | Test Accuracy 0.6729 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0272/1000| Loss 0.2609 | Train Accuracy 0.8515 | Val Accuracy 0.8056 | Test Accuracy 0.6623 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0273/1000| Loss 0.2594 | Train Accuracy 0.8542 | Val Accuracy 0.8056 | Test Accuracy 0.6567 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
Epoch 0274/1000| Loss 0.2586 | Train Accuracy 0.8534 | Val Accuracy 0.8106 | Test Accuracy 0.6752 | Best val. Accuracy 0.8149 | Best test Accuracy 0.6845
