
Parameters:
DATA_PATH=./data/
DATASET=ogbn-products
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=128
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=sage
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: products
Kernel mode: auto
Creating SAGE model...
Using MaxK-accelerated SAGE model
Model parameters: 431,919 total, 431,919 trainable
Graph statistics: 2449029 nodes, 123718280 edges
Average degree: 50.52
Feature dimension: 100, Hidden dimension: 256
MaxK value: 128, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 16.8785 | Train Accuracy 0.3084 | Val Accuracy 0.3083 | Test Accuracy 0.2694 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0134/1000| Loss 4.3747 | Train Accuracy 0.5376 | Val Accuracy 0.5264 | Test Accuracy 0.3989 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0135/1000| Loss 4.2314 | Train Accuracy 0.5507 | Val Accuracy 0.5388 | Test Accuracy 0.3986 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0136/1000| Loss 3.8813 | Train Accuracy 0.5571 | Val Accuracy 0.5458 | Test Accuracy 0.4092 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0137/1000| Loss 4.1741 | Train Accuracy 0.5474 | Val Accuracy 0.5322 | Test Accuracy 0.4028 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0138/1000| Loss 4.6357 | Train Accuracy 0.5405 | Val Accuracy 0.5251 | Test Accuracy 0.3998 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0139/1000| Loss 4.3306 | Train Accuracy 0.5508 | Val Accuracy 0.5418 | Test Accuracy 0.4088 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0140: Avg Forward 337.409ms, Avg Backward 203.401ms, Total per epoch 540.810ms
Epoch 0140/1000| Loss 4.1013 | Train Accuracy 0.5265 | Val Accuracy 0.5167 | Test Accuracy 0.3775 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0141/1000| Loss 3.9540 | Train Accuracy 0.5248 | Val Accuracy 0.5094 | Test Accuracy 0.3767 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0142/1000| Loss 3.6620 | Train Accuracy 0.5177 | Val Accuracy 0.5048 | Test Accuracy 0.3871 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0143/1000| Loss 3.9112 | Train Accuracy 0.5455 | Val Accuracy 0.5299 | Test Accuracy 0.4071 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0144/1000| Loss 3.8777 | Train Accuracy 0.5643 | Val Accuracy 0.5481 | Test Accuracy 0.4151 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0145/1000| Loss 3.6783 | Train Accuracy 0.5725 | Val Accuracy 0.5596 | Test Accuracy 0.4199 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0146/1000| Loss 3.5284 | Train Accuracy 0.5492 | Val Accuracy 0.5361 | Test Accuracy 0.4053 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0147/1000| Loss 3.1760 | Train Accuracy 0.5160 | Val Accuracy 0.5000 | Test Accuracy 0.3746 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0148/1000| Loss 3.8869 | Train Accuracy 0.5793 | Val Accuracy 0.5684 | Test Accuracy 0.4304 | Best val. Accuracy 0.5756 | Best test Accuracy 0.4444
Epoch 0149/1000| Loss 3.0284 | Train Accuracy 0.5863 | Val Accuracy 0.5779 | Test Accuracy 0.4374 | Best val. Accuracy 0.5779 | Best test Accuracy 0.4374
Epoch 0150/1000| Loss 3.2374 | Train Accuracy 0.5583 | Val Accuracy 0.5475 | Test Accuracy 0.4166 | Best val. Accuracy 0.5779 | Best test Accuracy 0.4374
Epoch 0151/1000| Loss 3.0147 | Train Accuracy 0.5848 | Val Accuracy 0.5732 | Test Accuracy 0.4267 | Best val. Accuracy 0.5779 | Best test Accuracy 0.4374
Epoch 0152/1000| Loss 2.9729 | Train Accuracy 0.5868 | Val Accuracy 0.5791 | Test Accuracy 0.4305 | Best val. Accuracy 0.5791 | Best test Accuracy 0.4305
Epoch 0153/1000| Loss 2.9200 | Train Accuracy 0.5669 | Val Accuracy 0.5575 | Test Accuracy 0.4170 | Best val. Accuracy 0.5791 | Best test Accuracy 0.4305
Epoch 0154/1000| Loss 2.8990 | Train Accuracy 0.5636 | Val Accuracy 0.5543 | Test Accuracy 0.4195 | Best val. Accuracy 0.5791 | Best test Accuracy 0.4305
Epoch 0155/1000| Loss 2.8743 | Train Accuracy 0.6013 | Val Accuracy 0.5934 | Test Accuracy 0.4502 | Best val. Accuracy 0.5934 | Best test Accuracy 0.4502
Epoch 0156/1000| Loss 2.8314 | Train Accuracy 0.5974 | Val Accuracy 0.5783 | Test Accuracy 0.4288 | Best val. Accuracy 0.5934 | Best test Accuracy 0.4502
Epoch 0157/1000| Loss 2.8322 | Train Accuracy 0.5936 | Val Accuracy 0.5778 | Test Accuracy 0.4315 | Best val. Accuracy 0.5934 | Best test Accuracy 0.4502
Epoch 0158/1000| Loss 2.7252 | Train Accuracy 0.5654 | Val Accuracy 0.5568 | Test Accuracy 0.4337 | Best val. Accuracy 0.5934 | Best test Accuracy 0.4502
Epoch 0159/1000| Loss 2.5383 | Train Accuracy 0.5881 | Val Accuracy 0.5794 | Test Accuracy 0.4468 | Best val. Accuracy 0.5934 | Best test Accuracy 0.4502
Epoch 0160: Avg Forward 337.218ms, Avg Backward 203.402ms, Total per epoch 540.620ms
Epoch 0160/1000| Loss 2.7008 | Train Accuracy 0.6004 | Val Accuracy 0.5946 | Test Accuracy 0.4626 | Best val. Accuracy 0.5946 | Best test Accuracy 0.4626
Epoch 0161/1000| Loss 2.7021 | Train Accuracy 0.6101 | Val Accuracy 0.5946 | Test Accuracy 0.4487 | Best val. Accuracy 0.5946 | Best test Accuracy 0.4626
Epoch 0162/1000| Loss 2.4294 | Train Accuracy 0.5938 | Val Accuracy 0.5821 | Test Accuracy 0.4341 | Best val. Accuracy 0.5946 | Best test Accuracy 0.4626
Epoch 0163/1000| Loss 2.6651 | Train Accuracy 0.5907 | Val Accuracy 0.5812 | Test Accuracy 0.4355 | Best val. Accuracy 0.5946 | Best test Accuracy 0.4626
Epoch 0164/1000| Loss 2.5657 | Train Accuracy 0.5987 | Val Accuracy 0.5914 | Test Accuracy 0.4490 | Best val. Accuracy 0.5946 | Best test Accuracy 0.4626
Epoch 0165/1000| Loss 2.4932 | Train Accuracy 0.5996 | Val Accuracy 0.5884 | Test Accuracy 0.4434 | Best val. Accuracy 0.5946 | Best test Accuracy 0.4626
Epoch 0166/1000| Loss 2.4230 | Train Accuracy 0.6094 | Val Accuracy 0.5966 | Test Accuracy 0.4416 | Best val. Accuracy 0.5966 | Best test Accuracy 0.4416
Epoch 0167/1000| Loss 2.3830 | Train Accuracy 0.6084 | Val Accuracy 0.5987 | Test Accuracy 0.4439 | Best val. Accuracy 0.5987 | Best test Accuracy 0.4439
Epoch 0168/1000| Loss 2.3352 | Train Accuracy 0.6000 | Val Accuracy 0.5899 | Test Accuracy 0.4358 | Best val. Accuracy 0.5987 | Best test Accuracy 0.4439
Epoch 0169/1000| Loss 2.3172 | Train Accuracy 0.6191 | Val Accuracy 0.6081 | Test Accuracy 0.4493 | Best val. Accuracy 0.6081 | Best test Accuracy 0.4493
Epoch 0170/1000| Loss 2.1253 | Train Accuracy 0.6191 | Val Accuracy 0.6109 | Test Accuracy 0.4581 | Best val. Accuracy 0.6109 | Best test Accuracy 0.4581
Epoch 0171/1000| Loss 2.0742 | Train Accuracy 0.6006 | Val Accuracy 0.5916 | Test Accuracy 0.4471 | Best val. Accuracy 0.6109 | Best test Accuracy 0.4581
Epoch 0172/1000| Loss 2.1130 | Train Accuracy 0.6128 | Val Accuracy 0.6034 | Test Accuracy 0.4585 | Best val. Accuracy 0.6109 | Best test Accuracy 0.4581
Epoch 0173/1000| Loss 2.1333 | Train Accuracy 0.6168 | Val Accuracy 0.6050 | Test Accuracy 0.4572 | Best val. Accuracy 0.6109 | Best test Accuracy 0.4581
Epoch 0174/1000| Loss 2.2129 | Train Accuracy 0.6262 | Val Accuracy 0.6167 | Test Accuracy 0.4710 | Best val. Accuracy 0.6167 | Best test Accuracy 0.4710
Epoch 0175/1000| Loss 2.0328 | Train Accuracy 0.6107 | Val Accuracy 0.6015 | Test Accuracy 0.4649 | Best val. Accuracy 0.6167 | Best test Accuracy 0.4710
Epoch 0176/1000| Loss 2.0446 | Train Accuracy 0.6176 | Val Accuracy 0.6037 | Test Accuracy 0.4597 | Best val. Accuracy 0.6167 | Best test Accuracy 0.4710
Epoch 0177/1000| Loss 1.9544 | Train Accuracy 0.6208 | Val Accuracy 0.6081 | Test Accuracy 0.4634 | Best val. Accuracy 0.6167 | Best test Accuracy 0.4710
Epoch 0178/1000| Loss 1.9759 | Train Accuracy 0.6090 | Val Accuracy 0.5950 | Test Accuracy 0.4465 | Best val. Accuracy 0.6167 | Best test Accuracy 0.4710
Epoch 0179/1000| Loss 1.9076 | Train Accuracy 0.6256 | Val Accuracy 0.6121 | Test Accuracy 0.4563 | Best val. Accuracy 0.6167 | Best test Accuracy 0.4710
Epoch 0180: Avg Forward 337.084ms, Avg Backward 203.398ms, Total per epoch 540.482ms
Epoch 0180/1000| Loss 1.8564 | Train Accuracy 0.6269 | Val Accuracy 0.6178 | Test Accuracy 0.4707 | Best val. Accuracy 0.6178 | Best test Accuracy 0.4707
Epoch 0181/1000| Loss 1.9323 | Train Accuracy 0.6282 | Val Accuracy 0.6166 | Test Accuracy 0.4649 | Best val. Accuracy 0.6178 | Best test Accuracy 0.4707
Epoch 0182/1000| Loss 1.8497 | Train Accuracy 0.6403 | Val Accuracy 0.6275 | Test Accuracy 0.4731 | Best val. Accuracy 0.6275 | Best test Accuracy 0.4731
Epoch 0183/1000| Loss 1.8244 | Train Accuracy 0.6394 | Val Accuracy 0.6284 | Test Accuracy 0.4767 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0184/1000| Loss 1.8521 | Train Accuracy 0.6330 | Val Accuracy 0.6210 | Test Accuracy 0.4656 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0185/1000| Loss 1.8879 | Train Accuracy 0.6313 | Val Accuracy 0.6238 | Test Accuracy 0.4762 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0186/1000| Loss 1.9941 | Train Accuracy 0.6377 | Val Accuracy 0.6275 | Test Accuracy 0.4723 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0187/1000| Loss 1.9047 | Train Accuracy 0.6194 | Val Accuracy 0.6050 | Test Accuracy 0.4515 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0188/1000| Loss 2.0251 | Train Accuracy 0.6310 | Val Accuracy 0.6207 | Test Accuracy 0.4687 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0189/1000| Loss 1.9684 | Train Accuracy 0.6248 | Val Accuracy 0.6154 | Test Accuracy 0.4710 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0190/1000| Loss 2.0082 | Train Accuracy 0.6028 | Val Accuracy 0.5906 | Test Accuracy 0.4501 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0191/1000| Loss 2.1465 | Train Accuracy 0.6051 | Val Accuracy 0.5973 | Test Accuracy 0.4625 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0192/1000| Loss 2.4369 | Train Accuracy 0.6027 | Val Accuracy 0.5999 | Test Accuracy 0.4620 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0193/1000| Loss 3.0041 | Train Accuracy 0.5894 | Val Accuracy 0.5788 | Test Accuracy 0.4294 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0194/1000| Loss 3.0847 | Train Accuracy 0.5850 | Val Accuracy 0.5744 | Test Accuracy 0.4249 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0195/1000| Loss 2.9295 | Train Accuracy 0.5889 | Val Accuracy 0.5837 | Test Accuracy 0.4428 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0196/1000| Loss 2.8514 | Train Accuracy 0.5827 | Val Accuracy 0.5732 | Test Accuracy 0.4306 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0197/1000| Loss 2.5446 | Train Accuracy 0.5667 | Val Accuracy 0.5539 | Test Accuracy 0.4166 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0198/1000| Loss 2.7073 | Train Accuracy 0.6067 | Val Accuracy 0.5988 | Test Accuracy 0.4594 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0199/1000| Loss 2.4495 | Train Accuracy 0.6129 | Val Accuracy 0.6060 | Test Accuracy 0.4726 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0200: Avg Forward 336.966ms, Avg Backward 203.398ms, Total per epoch 540.364ms
Epoch 0200/1000| Loss 2.5187 | Train Accuracy 0.5897 | Val Accuracy 0.5816 | Test Accuracy 0.4597 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0201/1000| Loss 2.6434 | Train Accuracy 0.6047 | Val Accuracy 0.5978 | Test Accuracy 0.4656 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0202/1000| Loss 2.6628 | Train Accuracy 0.6135 | Val Accuracy 0.5999 | Test Accuracy 0.4566 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0203/1000| Loss 2.6627 | Train Accuracy 0.6082 | Val Accuracy 0.5896 | Test Accuracy 0.4463 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0204/1000| Loss 2.8928 | Train Accuracy 0.6173 | Val Accuracy 0.6089 | Test Accuracy 0.4713 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0205/1000| Loss 2.7732 | Train Accuracy 0.5975 | Val Accuracy 0.5903 | Test Accuracy 0.4534 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0206/1000| Loss 2.8641 | Train Accuracy 0.5971 | Val Accuracy 0.5915 | Test Accuracy 0.4525 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0207/1000| Loss 3.0683 | Train Accuracy 0.6133 | Val Accuracy 0.6102 | Test Accuracy 0.4691 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0208/1000| Loss 2.9984 | Train Accuracy 0.6015 | Val Accuracy 0.5914 | Test Accuracy 0.4461 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0209/1000| Loss 2.6199 | Train Accuracy 0.5966 | Val Accuracy 0.5812 | Test Accuracy 0.4298 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0210/1000| Loss 2.9634 | Train Accuracy 0.5883 | Val Accuracy 0.5733 | Test Accuracy 0.4327 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0211/1000| Loss 2.4711 | Train Accuracy 0.5937 | Val Accuracy 0.5843 | Test Accuracy 0.4479 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0212/1000| Loss 2.4710 | Train Accuracy 0.5939 | Val Accuracy 0.5876 | Test Accuracy 0.4436 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0213/1000| Loss 2.5049 | Train Accuracy 0.6016 | Val Accuracy 0.5958 | Test Accuracy 0.4573 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0214/1000| Loss 2.4904 | Train Accuracy 0.6143 | Val Accuracy 0.6083 | Test Accuracy 0.4725 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0215/1000| Loss 2.4567 | Train Accuracy 0.6238 | Val Accuracy 0.6120 | Test Accuracy 0.4661 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0216/1000| Loss 2.3444 | Train Accuracy 0.5972 | Val Accuracy 0.5808 | Test Accuracy 0.4376 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0217/1000| Loss 2.3920 | Train Accuracy 0.6205 | Val Accuracy 0.6062 | Test Accuracy 0.4610 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0218/1000| Loss 2.2098 | Train Accuracy 0.6029 | Val Accuracy 0.5935 | Test Accuracy 0.4556 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0219/1000| Loss 2.1890 | Train Accuracy 0.5967 | Val Accuracy 0.5863 | Test Accuracy 0.4423 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0220: Avg Forward 336.852ms, Avg Backward 203.398ms, Total per epoch 540.250ms
Epoch 0220/1000| Loss 2.1875 | Train Accuracy 0.6126 | Val Accuracy 0.6035 | Test Accuracy 0.4528 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0221/1000| Loss 2.1709 | Train Accuracy 0.6259 | Val Accuracy 0.6160 | Test Accuracy 0.4689 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0222/1000| Loss 2.0769 | Train Accuracy 0.6262 | Val Accuracy 0.6108 | Test Accuracy 0.4648 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0223/1000| Loss 1.9906 | Train Accuracy 0.6109 | Val Accuracy 0.5930 | Test Accuracy 0.4544 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0224/1000| Loss 2.1294 | Train Accuracy 0.6376 | Val Accuracy 0.6240 | Test Accuracy 0.4760 | Best val. Accuracy 0.6284 | Best test Accuracy 0.4767
Epoch 0225/1000| Loss 2.0060 | Train Accuracy 0.6421 | Val Accuracy 0.6327 | Test Accuracy 0.4820 | Best val. Accuracy 0.6327 | Best test Accuracy 0.4820
Epoch 0226/1000| Loss 1.9934 | Train Accuracy 0.6370 | Val Accuracy 0.6241 | Test Accuracy 0.4737 | Best val. Accuracy 0.6327 | Best test Accuracy 0.4820
Epoch 0227/1000| Loss 1.9867 | Train Accuracy 0.6347 | Val Accuracy 0.6251 | Test Accuracy 0.4827 | Best val. Accuracy 0.6327 | Best test Accuracy 0.4820
Epoch 0228/1000| Loss 1.9411 | Train Accuracy 0.6420 | Val Accuracy 0.6305 | Test Accuracy 0.4881 | Best val. Accuracy 0.6327 | Best test Accuracy 0.4820
Epoch 0229/1000| Loss 1.9275 | Train Accuracy 0.6453 | Val Accuracy 0.6254 | Test Accuracy 0.4738 | Best val. Accuracy 0.6327 | Best test Accuracy 0.4820
Epoch 0230/1000| Loss 1.9069 | Train Accuracy 0.6357 | Val Accuracy 0.6192 | Test Accuracy 0.4717 | Best val. Accuracy 0.6327 | Best test Accuracy 0.4820
Epoch 0231/1000| Loss 1.9021 | Train Accuracy 0.6475 | Val Accuracy 0.6358 | Test Accuracy 0.4888 | Best val. Accuracy 0.6358 | Best test Accuracy 0.4888
Epoch 0232/1000| Loss 1.8786 | Train Accuracy 0.6430 | Val Accuracy 0.6329 | Test Accuracy 0.4885 | Best val. Accuracy 0.6358 | Best test Accuracy 0.4888
Epoch 0233/1000| Loss 1.9267 | Train Accuracy 0.6340 | Val Accuracy 0.6211 | Test Accuracy 0.4757 | Best val. Accuracy 0.6358 | Best test Accuracy 0.4888
Epoch 0234/1000| Loss 1.9359 | Train Accuracy 0.6481 | Val Accuracy 0.6364 | Test Accuracy 0.4893 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0235/1000| Loss 1.8756 | Train Accuracy 0.6352 | Val Accuracy 0.6243 | Test Accuracy 0.4864 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0236/1000| Loss 1.9736 | Train Accuracy 0.6396 | Val Accuracy 0.6233 | Test Accuracy 0.4740 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0237/1000| Loss 1.9231 | Train Accuracy 0.6481 | Val Accuracy 0.6355 | Test Accuracy 0.4842 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0238/1000| Loss 1.8535 | Train Accuracy 0.6403 | Val Accuracy 0.6340 | Test Accuracy 0.4893 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0239/1000| Loss 1.8794 | Train Accuracy 0.6346 | Val Accuracy 0.6218 | Test Accuracy 0.4786 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0240: Avg Forward 336.747ms, Avg Backward 203.396ms, Total per epoch 540.143ms
Epoch 0240/1000| Loss 1.8296 | Train Accuracy 0.6391 | Val Accuracy 0.6252 | Test Accuracy 0.4743 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0241/1000| Loss 1.7568 | Train Accuracy 0.6394 | Val Accuracy 0.6256 | Test Accuracy 0.4691 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0242/1000| Loss 1.7991 | Train Accuracy 0.6420 | Val Accuracy 0.6288 | Test Accuracy 0.4793 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0243/1000| Loss 1.8309 | Train Accuracy 0.6413 | Val Accuracy 0.6308 | Test Accuracy 0.4864 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0244/1000| Loss 1.8416 | Train Accuracy 0.6376 | Val Accuracy 0.6272 | Test Accuracy 0.4891 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0245/1000| Loss 1.8195 | Train Accuracy 0.6437 | Val Accuracy 0.6331 | Test Accuracy 0.4924 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0246/1000| Loss 1.7771 | Train Accuracy 0.6436 | Val Accuracy 0.6342 | Test Accuracy 0.4897 | Best val. Accuracy 0.6364 | Best test Accuracy 0.4893
Epoch 0247/1000| Loss 1.7543 | Train Accuracy 0.6551 | Val Accuracy 0.6426 | Test Accuracy 0.4954 | Best val. Accuracy 0.6426 | Best test Accuracy 0.4954
Epoch 0248/1000| Loss 1.7717 | Train Accuracy 0.6607 | Val Accuracy 0.6473 | Test Accuracy 0.4946 | Best val. Accuracy 0.6473 | Best test Accuracy 0.4946
Epoch 0249/1000| Loss 1.7261 | Train Accuracy 0.6518 | Val Accuracy 0.6359 | Test Accuracy 0.4807 | Best val. Accuracy 0.6473 | Best test Accuracy 0.4946
Epoch 0250/1000| Loss 1.7629 | Train Accuracy 0.6594 | Val Accuracy 0.6482 | Test Accuracy 0.4971 | Best val. Accuracy 0.6482 | Best test Accuracy 0.4971
Epoch 0251/1000| Loss 1.6787 | Train Accuracy 0.6526 | Val Accuracy 0.6439 | Test Accuracy 0.5010 | Best val. Accuracy 0.6482 | Best test Accuracy 0.4971
Epoch 0252/1000| Loss 1.7459 | Train Accuracy 0.6605 | Val Accuracy 0.6506 | Test Accuracy 0.4986 | Best val. Accuracy 0.6506 | Best test Accuracy 0.4986
Epoch 0253/1000| Loss 1.7254 | Train Accuracy 0.6622 | Val Accuracy 0.6514 | Test Accuracy 0.5000 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0254/1000| Loss 1.6903 | Train Accuracy 0.6506 | Val Accuracy 0.6362 | Test Accuracy 0.4924 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0255/1000| Loss 1.7904 | Train Accuracy 0.6231 | Val Accuracy 0.6119 | Test Accuracy 0.4717 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0256/1000| Loss 2.2014 | Train Accuracy 0.6133 | Val Accuracy 0.6032 | Test Accuracy 0.4703 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0257/1000| Loss 2.6747 | Train Accuracy 0.6308 | Val Accuracy 0.6287 | Test Accuracy 0.4955 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0258/1000| Loss 2.2960 | Train Accuracy 0.6244 | Val Accuracy 0.6148 | Test Accuracy 0.4714 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0259/1000| Loss 2.4141 | Train Accuracy 0.5746 | Val Accuracy 0.5625 | Test Accuracy 0.4361 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0260: Avg Forward 336.656ms, Avg Backward 203.395ms, Total per epoch 540.051ms
Epoch 0260/1000| Loss 3.1981 | Train Accuracy 0.6123 | Val Accuracy 0.6043 | Test Accuracy 0.4493 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0261/1000| Loss 2.8920 | Train Accuracy 0.5738 | Val Accuracy 0.5657 | Test Accuracy 0.4332 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0262/1000| Loss 3.6813 | Train Accuracy 0.5858 | Val Accuracy 0.5777 | Test Accuracy 0.4487 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0263/1000| Loss 4.2878 | Train Accuracy 0.5588 | Val Accuracy 0.5458 | Test Accuracy 0.4165 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0264/1000| Loss 3.9544 | Train Accuracy 0.5347 | Val Accuracy 0.5263 | Test Accuracy 0.4081 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0265/1000| Loss 4.7973 | Train Accuracy 0.5470 | Val Accuracy 0.5374 | Test Accuracy 0.4193 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0266/1000| Loss 5.0278 | Train Accuracy 0.5506 | Val Accuracy 0.5488 | Test Accuracy 0.4403 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0267/1000| Loss 6.0907 | Train Accuracy 0.4769 | Val Accuracy 0.4651 | Test Accuracy 0.3705 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0268/1000| Loss 7.0495 | Train Accuracy 0.5828 | Val Accuracy 0.5740 | Test Accuracy 0.4504 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0269/1000| Loss 5.7253 | Train Accuracy 0.4895 | Val Accuracy 0.4812 | Test Accuracy 0.3597 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0270/1000| Loss 8.7601 | Train Accuracy 0.5300 | Val Accuracy 0.5175 | Test Accuracy 0.4074 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0271/1000| Loss 9.5921 | Train Accuracy 0.5249 | Val Accuracy 0.5233 | Test Accuracy 0.4217 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0272/1000| Loss 13.0456 | Train Accuracy 0.4462 | Val Accuracy 0.4312 | Test Accuracy 0.3311 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
Epoch 0273/1000| Loss 14.5293 | Train Accuracy 0.3611 | Val Accuracy 0.3520 | Test Accuracy 0.2826 | Best val. Accuracy 0.6514 | Best test Accuracy 0.5000
